city,city_ascii,state_id,state_name,county_fips,county_name,lat,lng,population,density,source,military,incorporated,timezone,ranking,zips,id
Southern Pines,Southern Pines,NC,North Carolina,37125,Moore,35.1927,-79.404,14657,331,polygon,FALSE,TRUE,America/New_York,3,28374 28387 28388,1840017850
Saraland,Saraland,AL,Alabama,1097,Mobile,30.8478,-88.1004,14649,176,polygon,FALSE,TRUE,America/Chicago,3,36571,1840015886
New Cassel,New Cassel,NY,New York,36059,Nassau,40.76,-73.5649,14648,3823,polygon,FALSE,FALSE,America/New_York,2,11590,1840005239
El Dorado,El Dorado,KS,Kansas,20015,Butler,37.8209,-96.8614,14648,546,polygon,FALSE,TRUE,America/Chicago,3,67042,1840001676
Manor,Manor,TX,Texas,48453,Travis,30.3562,-97.5228,14642,546,polygon,FALSE,TRUE,America/Chicago,3,78653,1840020890
Halawa,Halawa,HI,Hawaii,15003,Honolulu,21.3753,-157.9185,14640,2384,polygon,FALSE,FALSE,Pacific/Honolulu,2,96701 96818,1840029579
Paradise Valley,Paradise Valley,AZ,Arizona,4013,Maricopa,33.5434,-111.9595,14637,367,polygon,FALSE,TRUE,America/Phoenix,3,85253,1840022913
Pewaukee,Pewaukee,WI,Wisconsin,55133,Waukesha,43.0701,-88.2411,14631,289,polygon,FALSE,TRUE,America/Chicago,3,53072 53702 53186 53188,1840033459
Falls Church,Falls Church,VA,Virginia,51610,Falls Church,38.8847,-77.1751,14617,2757,polygon,FALSE,TRUE,America/New_York,2,22046 22040,1840003835
Franklin Park,Franklin Park,NJ,New Jersey,34035,Somerset,40.4439,-74.5432,14612,2166,polygon,FALSE,TRUE,America/New_York,2,08823 08873,1840039889
Cayey,Cayey,PR,Puerto Rico,72035,Cayey,18.115,-66.163,14610,2221,polygon,FALSE,FALSE,America/Puerto_Rico,2,00736 00737,1630035640
Port Orchard,Port Orchard,WA,Washington,53035,Kitsap,47.5163,-122.661,14597,584,polygon,FALSE,TRUE,America/Los_Angeles,3,98366 98367,1840019821
Mineral Wells,Mineral Wells,TX,Texas,48363,Palo Pinto,32.8169,-98.0776,14597,287,polygon,FALSE,TRUE,America/Chicago,3,76088 76067 76068,1840020689
Sun Lakes,Sun Lakes,AZ,Arizona,4013,Maricopa,33.2172,-111.8695,14582,1047,polygon,FALSE,FALSE,America/Phoenix,3,85248,1840019313
Muscle Shoals,Muscle Shoals,AL,Alabama,1033,Colbert,34.7436,-87.6344,14575,340,polygon,FALSE,TRUE,America/Chicago,3,35661 35662,1840014657
Jennings,Jennings,MO,Missouri,29189,St. Louis,38.723,-90.2644,14575,1506,polygon,FALSE,TRUE,America/Chicago,3,63136,1840008596
Henderson,Henderson,TX,Texas,48401,Rusk,32.1576,-94.796,14569,424,polygon,FALSE,TRUE,America/Chicago,3,75652 75654 75653 75680,1840020767
Connersville,Connersville,IN,Indiana,18041,Fayette,39.6581,-85.141,14566,643,polygon,FALSE,TRUE,America/Indiana/Indianapolis,3,47331,1840007318
North Fair Oaks,North Fair Oaks,CA,California,6081,San Mateo,37.4754,-122.2035,14547,4687,polygon,FALSE,FALSE,America/Los_Angeles,2,94025 94063,1840028325
Metuchen,Metuchen,NJ,New Jersey,34023,Middlesex,40.5424,-74.3628,14543,1970,polygon,FALSE,TRUE,America/New_York,3,8840,1840003633
Hershey,Hershey,PA,Pennsylvania,42043,Dauphin,40.2806,-76.6458,14542,392,polygon,FALSE,FALSE,America/New_York,3,17033 17036,1840005400
Olympia Heights,Olympia Heights,FL,Florida,12086,Miami-Dade,25.7241,-80.339,14536,2108,polygon,FALSE,FALSE,America/New_York,2,33165 33155,1840014247
Grain Valley,Grain Valley,MO,Missouri,29095,Jackson,39.0168,-94.2085,14526,913,polygon,FALSE,TRUE,America/Chicago,3,64029,1840008531
Mount Dora,Mount Dora,FL,Florida,12069,Lake,28.8143,-81.6344,14516,697,polygon,FALSE,TRUE,America/New_York,3,32757 32756,1840015082
Warrington,Warrington,FL,Florida,12033,Escambia,30.3821,-87.2944,14487,806,polygon,FALSE,FALSE,America/Chicago,3,32507 32521,1840013914
Fraser,Fraser,MI,Michigan,26099,Macomb,42.5388,-82.9496,14480,1350,polygon,FALSE,TRUE,America/Detroit,3,48026,1840002421
Hartselle,Hartselle,AL,Alabama,1103,Morgan,34.4391,-86.94,14466,339,polygon,FALSE,TRUE,America/Chicago,3,35640,1840013593
Hot Springs Village,Hot Springs Village,AR,Arkansas,5125,Saline,34.6568,-92.9644,14466,98,polygon,FALSE,FALSE,America/Chicago,3,71909 71910,1840013587
Fostoria,Fostoria,OH,Ohio,39147,Seneca,41.1601,-83.412,14458,677,polygon,FALSE,TRUE,America/New_York,3,44830,1840000820
Tenafly,Tenafly,NJ,New Jersey,34003,Bergen,40.9175,-73.9531,14453,1216,polygon,FALSE,TRUE,America/New_York,3,7670,1840000918
Royal Kunia,Royal Kunia,HI,Hawaii,15003,Honolulu,21.4053,-158.0318,14449,1852,polygon,FALSE,FALSE,Pacific/Honolulu,3,96797,1840137108
Jefferson Valley-Yorktown,Jefferson Valley-Yorktown,NY,New York,36119,Westchester,41.3179,-73.8007,14441,802,polygon,FALSE,TRUE,America/New_York,3,10598 10535 10588,1840073699
Thibodaux,Thibodaux,LA,Louisiana,22057,Lafourche,29.7941,-90.8163,14425,908,polygon,FALSE,TRUE,America/Chicago,3,70301 70310,1840015946
Brandermill,Brandermill,VA,Virginia,51041,Chesterfield,37.434,-77.6522,14421,903,polygon,FALSE,FALSE,America/New_York,3,23112,1840024784
South Venice,South Venice,FL,Florida,12115,Sarasota,27.0434,-82.4152,14419,923,polygon,FALSE,FALSE,America/New_York,3,34293 34284,1840014180
Bradley Gardens,Bradley Gardens,NJ,New Jersey,34035,Somerset,40.5711,-74.6678,14417,1239,polygon,FALSE,FALSE,America/New_York,3,8807,1840033232
Washington,Washington,MO,Missouri,29071,Franklin,38.5514,-91.0151,14417,575,polygon,FALSE,TRUE,America/Chicago,3,63090,1840010770
Manorville,Manorville,NY,New York,36103,Suffolk,40.8575,-72.7915,14405,218,polygon,FALSE,FALSE,America/New_York,3,11949,1840005088
Robbinsdale,Robbinsdale,MN,Minnesota,27053,Hennepin,45.0261,-93.3332,14389,1987,polygon,FALSE,TRUE,America/Chicago,3,55422,1840008931
Iona,Iona,FL,Florida,12071,Lee,26.516,-81.9601,14385,839,polygon,FALSE,FALSE,America/New_York,3,33908,1840028702
Clewiston,Clewiston,FL,Florida,12051,Hendry,26.7529,-80.9399,14383,688,polygon,FALSE,TRUE,America/New_York,3,33440,1840015128
Warren,Warren,PA,Pennsylvania,42123,Warren,41.8433,-79.1445,14370,1200,polygon,FALSE,TRUE,America/New_York,3,16365 16366 16367 16368 16369,1840003334
Chippewa Falls,Chippewa Falls,WI,Wisconsin,55017,Chippewa,44.9358,-91.3902,14366,489,polygon,FALSE,TRUE,America/Chicago,3,54729 54774,1840002108
Ocean View,Ocean View,DE,Delaware,10005,Sussex,38.5355,-75.0984,14360,305,polygon,FALSE,TRUE,America/New_York,3,19970 19945,1840006082
Lebanon,Lebanon,MO,Missouri,29105,Laclede,37.6717,-92.6603,14360,390,polygon,FALSE,TRUE,America/Chicago,3,65536,1840008711
Forest City,Forest City,FL,Florida,12117,Seminole,28.6619,-81.4443,14357,1293,polygon,FALSE,FALSE,America/New_York,3,32714 32703,1840028825
Midlothian,Midlothian,IL,Illinois,17031,Cook,41.6254,-87.7243,14346,1964,polygon,FALSE,TRUE,America/Chicago,3,60445,1840011298
Glasgow,Glasgow,DE,Delaware,10003,New Castle,39.6015,-75.7474,14342,557,polygon,FALSE,FALSE,America/New_York,3,19701 19702,1840005571
Jacksonville,Jacksonville,TX,Texas,48073,Cherokee,31.9642,-95.2617,14337,403,polygon,FALSE,TRUE,America/Chicago,3,75766,1840019515
Mountain Home,Mountain Home,AR,Arkansas,5005,Baxter,36.3348,-92.3846,14317,407,polygon,FALSE,TRUE,America/Chicago,3,72653 72654,1840014452
Camden,Camden,SC,South Carolina,45055,Kershaw,34.2565,-80.6087,14303,258,polygon,FALSE,TRUE,America/New_York,3,29020,1840013598
St. Simons,St. Simons,GA,Georgia,13127,Glynn,31.1774,-81.3857,14302,335,polygon,FALSE,FALSE,America/New_York,3,31522,1840013874
California,California,MD,Maryland,24037,St. Mary's,38.2969,-76.4949,14298,429,polygon,FALSE,FALSE,America/New_York,3,20653 20619 20634,1840006228
Toppenish,Toppenish,WA,Washington,53077,Yakima,46.3806,-120.3123,14284,1598,polygon,FALSE,TRUE,America/Los_Angeles,3,98948,1840021151
Douglas,Douglas,GA,Georgia,13069,Coffee,31.5065,-82.8543,14283,312,polygon,FALSE,TRUE,America/New_York,3,31533 31535 31534,1840014946
Hampton Bays,Hampton Bays,NY,New York,36103,Suffolk,40.8692,-72.5227,14280,429,polygon,FALSE,FALSE,America/New_York,3,11946,1840005076
Black Forest,Black Forest,CO,Colorado,8041,El Paso,39.0608,-104.6752,14274,54,polygon,FALSE,FALSE,America/Denver,3,80908 80106 80912,1840017562
Mill Valley,Mill Valley,CA,California,6041,Marin,37.9085,-122.5421,14259,1155,polygon,FALSE,TRUE,America/Los_Angeles,3,94941 94942,1840020259
Hollins,Hollins,VA,Virginia,51161,Roanoke,37.3434,-79.9535,14257,639,polygon,FALSE,FALSE,America/New_York,3,24020 24019 24050,1840006441
Tamaqua,Tamaqua,PA,Pennsylvania,42107,Schuylkill,40.8033,-75.9344,14252,269,polygon,FALSE,TRUE,America/New_York,3,18252,1840002780
Destin,Destin,FL,Florida,12091,Okaloosa,30.395,-86.4701,14247,715,polygon,FALSE,TRUE,America/Chicago,3,32541 32540,1840015008
Red Wing,Red Wing,MN,Minnesota,27049,Goodhue,44.5816,-92.6036,14245,180,polygon,FALSE,TRUE,America/Chicago,3,55089 55066,1840008959
Lewisville,Lewisville,NC,North Carolina,37067,Forsyth,36.103,-80.4164,14228,382,polygon,FALSE,TRUE,America/New_York,3,27023 27040,1840016124
East Wenatchee,East Wenatchee,WA,Washington,53017,Douglas,47.4174,-120.2822,14219,1448,polygon,FALSE,TRUE,America/Los_Angeles,3,98802,1840019795
Lindenhurst,Lindenhurst,IL,Illinois,17097,Lake,42.4175,-88.0257,14216,1215,polygon,FALSE,TRUE,America/Chicago,3,60046,1840011163
Phillipsburg,Phillipsburg,NJ,New Jersey,34041,Warren,40.6895,-75.1821,14212,1719,polygon,FALSE,TRUE,America/New_York,3,8865,1840000944
Covington,Covington,GA,Georgia,13217,Newton,33.6049,-83.8465,14206,348,polygon,FALSE,TRUE,America/New_York,3,30014 30015,1840014808
Rincon,Rincon,GA,Georgia,13103,Effingham,32.2947,-81.2353,14201,410,polygon,FALSE,TRUE,America/New_York,3,31326,1840018091
Taos,Taos,NM,New Mexico,35055,Taos,36.3871,-105.5804,14196,381,polygon,FALSE,TRUE,America/Denver,3,87571,1840022638
Glenn Dale,Glenn Dale,MD,Maryland,24033,Prince George's,38.9833,-76.804,14191,765,polygon,FALSE,FALSE,America/New_York,3,20720 20706 20769,1840005955
Fairview,Fairview,NJ,New Jersey,34003,Bergen,40.8182,-74.0022,14189,6493,polygon,FALSE,TRUE,America/New_York,2,7022,1840003549
Hopatcong,Hopatcong,NJ,New Jersey,34037,Sussex,40.9541,-74.6593,14186,502,polygon,FALSE,TRUE,America/New_York,3,07821 07843 07837,1840003482
Hidalgo,Hidalgo,TX,Texas,48215,Hidalgo,26.109,-98.2463,14183,656,polygon,FALSE,TRUE,America/Chicago,3,78557,1840021023
Cambridge,Cambridge,MD,Maryland,24019,Dorchester,38.5515,-76.0786,14178,444,polygon,FALSE,TRUE,America/New_York,3,21613,1840006165
Gardendale,Gardendale,AL,Alabama,1073,Jefferson,33.6678,-86.8069,14177,239,polygon,FALSE,TRUE,America/Chicago,3,35071 35119,1840002820
Antioch,Antioch,IL,Illinois,17097,Lake,42.4742,-88.0721,14175,667,polygon,FALSE,TRUE,America/Chicago,3,60002,1840010115
Johnson City,Johnson City,NY,New York,36007,Broome,42.123,-75.9624,14161,1201,polygon,FALSE,TRUE,America/New_York,3,13790,1840004658
Hawaiian Gardens,Hawaiian Gardens,CA,California,6037,Los Angeles,33.8303,-118.0728,14159,5766,polygon,FALSE,TRUE,America/Los_Angeles,2,90716,1840020485
Hendersonville,Hendersonville,NC,North Carolina,37089,Henderson,35.3242,-82.4576,14157,751,polygon,FALSE,TRUE,America/New_York,3,28792 28791 28739 28793,1840014561
Norridge,Norridge,IL,Illinois,17031,Cook,41.9637,-87.8231,14152,3018,polygon,FALSE,TRUE,America/Chicago,2,60706,1840011302
Seabrook,Seabrook,TX,Texas,48201,Harris,29.5751,-95.0236,14149,1025,polygon,FALSE,TRUE,America/Chicago,3,77586,1840022197
